xmlPath,parentObject,widget,controller,event,jsPath,url,app,sg,so,matching 
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_date_month,FI_1Q_TOPLogic,startMonthEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_date_month,FI_1Q_TOPLogic,startMonthEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView496,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView584,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00_RowItem35', 'table00_TableItem31', 'table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_ColumnItem36,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn47,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_date_month,FI_1Q_TOPLogic,endMonthEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_date_month,FI_1Q_TOPLogic,endMonthEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn41,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem57,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem60,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem55,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",LinearLayout314,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_TableHeader38,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn44,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",datePicker,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn49,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem59,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout127', 'COALedgerLayout']",linearlayout00,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn45,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout127', 'COALedgerLayout']",linearlayout01,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout127', 'COALedgerLayout']",LinearLayout199,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']",['COALedgerLayout'],LinearLayout127,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView500,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_TableItem31,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView289,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00,FI_1Q_TOPLogic,coaListClickedinLedger,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn50,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView329,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem52,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01,FI_1Q_TOPLogic,LedgerListClicked,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_account_button,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout314', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView664,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['linearlayout00', 'LinearLayout127', 'COALedgerLayout']",LinearLayout773,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table00_RowItem35', 'table00_TableItem31', 'table00', 'LinearLayout773', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table00_ColumnItem37,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem53,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_RowItem51', 'table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_ColumnItem61,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_account_code,FI_1Q_TOPLogic,startAccountCodeEnteredinLedger,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView467,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderRow40,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn46,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_date_day,FI_1Q_TOPLogic,endDayEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_date_day,FI_1Q_TOPLogic,endDayEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_date_year,FI_1Q_TOPLogic,startYearEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",start_date_year,FI_1Q_TOPLogic,startYearEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",TextView598,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['LinearLayout275', 'LinearLayout199', 'LinearLayout127', 'COALedgerLayout']",end_account_button,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_TableItem39', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_RowItem51,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'COALedgerLayout.tlf']","['table01_HeaderRow40', 'table01_TableHeader38', 'table01', 'LinearLayout799', 'linearlayout00', 'LinearLayout127', 'COALedgerLayout']",table01_HeaderColumn43,COALedgerLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']",['GLLayout'],LinearLayout315,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['TableView38_RowItem25', 'TableView38_TableItem19', 'table01', 'LinearLayout352', 'LinearLayout315', 'GLLayout']",TableView38_ColumnItem26,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['TableView38_RowItem25', 'TableView38_TableItem19', 'table01', 'LinearLayout352', 'LinearLayout315', 'GLLayout']",TableView38_ColumnItem29,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout46', 'GLLayout']",TextView119,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout46', 'GLLayout']",start_date_year,FI_1Q_TOPLogic,startYearEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout46', 'GLLayout']",start_date_year,FI_1Q_TOPLogic,startYearEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout46', 'GLLayout']",start_date_day,FI_1Q_TOPLogic,startDayEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'glData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout46', 'GLLayout']",start_date_day,FI_1Q_TOPLogic,startDayEntered,"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'src', 'com', 'tmax', 'fs', 'ledger', 'ledgerData.js']",,,,,Y
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout315', 'GLLayout']",LinearLayout332,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['TableView21_RowItem15', 'TableView21_TableItem11', 'table00', 'LinearLayout332', 'LinearLayout315', 'GLLayout']",TableView21_ColumnItem16,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout352', 'LinearLayout315', 'GLLayout']",table01,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['TableView38_HeaderRow20', 'TableView38_TableHeader18', 'table01', 'LinearLayout352', 'LinearLayout315', 'GLLayout']",TableView38_HeaderColumn22,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['TableView21_HeaderRow12', 'TableView21_TableHeader10', 'table00', 'LinearLayout332', 'LinearLayout315', 'GLLayout']",TableView21_HeaderColumn14,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['LinearLayout46', 'GLLayout']",TextView32_1,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']","['table01', 'LinearLayout352', 'LinearLayout315', 'GLLayout']",TableView38_TableHeader18,GLLayoutLogic,,[],,,,,N
"['C:', 'Users', '이재원', 'Documents', 'fsCode', 'FI_TOP_1Q-feature', 'FI_1Q_TOP', 'meta', 'layout', 'com', 'tmax', 'fs', 'layout', 'ledger', 'GLLayout.tlf']",['GLLayout'],LinearLayout26,GLLayoutLogic,,[],,,,,N
